sample_id,conversation_index,tweet_id,text,label,confidence,notes
616,2530,225359,@SpotifyCares why i cant reproduce this song? https://t.co/4uYBqqk8cW,PLAYBACK_ISSUE,HIGH,Specific song cannot be played.
619,33729,2349658,@SpotifyCares Please make the standard player the same as the new one for Time Capsule! Love it!,FEATURE_REQUEST,HIGH,Requests player UI consistency/change.
621,4215,379997,@115888 I hope Love Yourself Her hidden tracks will be on spotify too. @133324,MUSIC_CONTENT_AVAILABILITY,HIGH,Requests additional music content to be available.
627,38772,2720903,@117168 WHY AM I GETTING BABY JOGGER ADS??! I DO NOT WANT BABIES MAKE IT STOP,ADS_FREE_TIER,HIGH,Complaint about unwanted advertisements.
629,12180,984911,"Hey @SpotifyCares , i applied for the student discount membership and it said that i was accepted but my account still is on free.",FAMILY_STUDENT_PLANS,HIGH,Student discount accepted but plan status not updated.
642,10896,885037,I’m having serious issues with @115888 where random devices show up and take over my listening. Anyone else having issues?,ACCOUNT_LOGIN_SECURITY,HIGH,Unknown devices controlling playback suggests account compromise/security issue.
644,39723,2783473,@117153 Getting 503 and 504 nginx errors trying to access my account on the web. Something up?,ACCOUNT_LOGIN_SECURITY,HIGH,Accessing the account on the web is failing with server errors.
647,21823,1787403,@SpotifyCares Just signed up for family premium. My wife is not receiving the email invite. I have sent it several times. Uninvited her and invited her back...with no success. Cleared history and made sure that her email account isn't registered in a foreign country,FAMILY_STUDENT_PLANS,HIGH,Family invitation is not being received.
654,13433,1091043,"@SpotifyCares I have signed up and am paying for the family plan, but when I try to add family members, the screen is black. How do I fix>",FAMILY_STUDENT_PLANS,HIGH,Family-plan member addition is failing.
658,18508,1517712,"@115888 why is 'I Do' by Placebo missing? Almost every song from Once More With Feeling is there, except that one. #AllSongsMatter https://t.co/wasQBWtXTE",MUSIC_CONTENT_AVAILABILITY,HIGH,Specific song is unavailable.
659,22627,1814818,make @115888 available in Saudi Arabia,MUSIC_CONTENT_AVAILABILITY,HIGH,Requests service availability in a country.
662,17151,1384565,"@SpotifyCares I've given up on the desktop app. It's unresponsive and buggy, but worst of all it leaks massive amounts of memory. I see incremental updates, but none of them fix the elephant in the room. I can use the web app, but I can't scrobble from it or easily play by album.",APP_TECHNICAL_ISSUE,HIGH,Desktop app has severe performance and memory problems.
665,26952,1983462,"@115888 Hi, instead of programming Stranger Things advertisement please fix your wack garbage 'shuffle' function so that it's random",PLAYBACK_ISSUE,HIGH,Shuffle behavior is incorrect; playback ordering is the issue.
668,2520,224857,"@SpotifyCares Can't create an account. Firefox, Chrome, iPhone: ""oops something went wrong"". I give up.",ACCOUNT_LOGIN_SECURITY,HIGH,Account creation/authentication is failing.
671,30764,2198050,@115888 iPhone X was announced on September 12th. It’s been here for a week. Time for an update! Please. https://t.co/6lXVOfZvRn,APP_TECHNICAL_ISSUE,HIGH,Requests missing iPhone X app support/update.
677,15661,1253066,@115888 plz incorporate a sleep timer. Its too much work to use you before the zzz,FEATURE_REQUEST,HIGH,Requests sleep-timer functionality.
682,17402,1417868,Shout out to @115888 for saying “enjoy the next 30 min of ad free music”.... old spice ad plays right after 🙃,ADS_FREE_TIER,HIGH,Ad-free reward fails and an ad plays.
684,2506,224121,@115888 will you be updating the Cubs postseason walkup music playlist for this year?,FEATURE_REQUEST,HIGH,Requests update/additions to a playlist.
686,35677,2499434,@117153 my premium has stopped working all of a sudden please help,PREMIUM_SUBSCRIPTION,HIGH,Premium subscription has stopped functioning.
689,35574,2491624,"@115888 You need to bring back Touch Preview!! ASAP! Literally the only reason I used you guys over other music apps! Also, this bullshit with only being able to download 3,333 songs for offline listening is complete B.S! I pay for Premium, there should be NO limit!",FEATURE_REQUEST,HIGH,Explicitly requests restoring Touch Preview and increasing/removing the offline limit.
690,38921,2734593,@SpotifyCares Yeah I get that. So where do I download them with the app on my computer these are the options I have https://t.co/el2ZdaRxhB,DOWNLOAD_OFFLINE,HIGH,Question about downloading music on desktop.
692,41539,2908668,@115888 I NEED a Grammy noms playlist ASAP.,FEATURE_REQUEST,HIGH,Requests creation/release of a playlist.
696,4232,380812,"No AirPlay in desktop app, no tvOS app… seriously, @115888?",FEATURE_REQUEST,HIGH,Requests AirPlay/tvOS support.
702,5355,483954,@117153 unfortunately my Spotify doesn't even open when I want to start the app on my Samsung Galaxy S7 Edge. It's VERY annoying since I pay the premium account and I can't use it. Please help and answer me what can I do???,APP_TECHNICAL_ISSUE,HIGH,Spotify application will not open.
703,39009,2738304,"Spotify for Artists is officially live on Android! Download now and get the most out of Spotify, all from your phone: https://t.co/lgkCOIITnE https://t.co/3RTIBW4SZu",GENERAL_OTHER,HIGH,Announcement/marketing message.
707,10017,832538,"@SpotifyCares Drain Sth's song ""Crack the Liar's Smile"" is named ""Crack the War's Smile"" incorrectly. Just FYI.",GENERAL_OTHER,HIGH,Incorrect song metadata/title.
709,12836,1041586,Is there a presale for @1966 tickets like there was last time through @115888 @SpotifyCares ??,GENERAL_OTHER,HIGH,Presale/ticket question outside the taxonomy.
718,21700,1782763,"@SpotifyCares - I made an account with you guys a while ago (via. Facebook), and now I cannot log in because it errs out when I try.",ACCOUNT_LOGIN_SECURITY,HIGH,Cannot log in through Facebook-linked account.
726,23212,1837499,"Man, @115888 @SpotifyCares is lacking! 😬 I am not able to hear some songs!",MUSIC_CONTENT_AVAILABILITY,HIGH,Some music content is unavailable.
727,20943,1736627,@SpotifyCares @115888 the more I notice more music being unavailable when it was available really upsets me and makes me want to switch to @115948 #sorrynotsorry,MUSIC_CONTENT_AVAILABILITY,HIGH,Previously available music is becoming unavailable.
731,40758,2854393,@SpotifyCares my spotify got hacked again?! plz help,ACCOUNT_LOGIN_SECURITY,HIGH,Explicit account compromise.
736,1469,116606,"@117153 A member of my family plan has an issue she cant join to the plan, it says""try again"" cause theres a problem, í send the inv like 4 times this week",FAMILY_STUDENT_PLANS,HIGH,Family member cannot join plan.
741,19366,1596822,Waiting for @1313 and @115888 to update their apps for the X,APP_TECHNICAL_ISSUE,HIGH,Requests app update/support for iPhone X.
743,40931,2861290,I tried to deactivate my @115888 account more than once and only today did it I hope cancel because I have lost $50 on an app I DONT EVEN USE!!!,PAYMENT_BILLING,HIGH,Money was lost while attempting to cancel/deactivate the account.
751,2810,254990,@SpotifyCares So can you tell me why an Explicit content filter hasn't already been implemented? #ProveSpotifyCares,FEATURE_REQUEST,HIGH,Requests an explicit-content filter.
752,5067,459137,@115888 I was paying for a student membership and all of a sudden there’s a premium charge on my account for this month?,FAMILY_STUDENT_PLANS,HIGH,Student pricing/plan status changed unexpectedly.
753,7571,137175,3 months of Premium is just 99p. Play music offline wherever you go. https://t.co/MB7IaE21lJ,GENERAL_OTHER,HIGH,Promotional/marketing message.
765,22702,1816312,"Spotify has a Follow button, but where is the Never Play This Trash Again button? @115888 @33326",FEATURE_REQUEST,HIGH,Requests an artist/song blocking feature.
766,40376,2822003,"@SpotifyCares Not all the songs in my playlists are downloading for offline use on my mac. Reinstalled, no change. Any ideas?",DOWNLOAD_OFFLINE,HIGH,Some playlist songs cannot be downloaded for offline use.
771,39664,2780822,@SpotifyCares haven’t received an email with my Romeo Santos presale code... what’s up with that,GENERAL_OTHER,HIGH,Presale-code problem outside the taxonomy.
775,33764,2350985,"@SpotifyCares Having issues updating my payment method on both mobile and desktop sites. Progress wheel keeps spinning when I hit ""continue"". Help?",PAYMENT_BILLING,HIGH,Payment method update is failing.
776,7789,655571,@118266 min kalo mau langganan tp gapunya kartu kredit gimana caranya ya? kebetulan saya pake indosat,PAYMENT_BILLING,HIGH,Asks about alternative payment method without a credit card.
780,13207,1074045,@SpotifyCares I have reset my password and I still can not log can someone please help #tuneless,ACCOUNT_LOGIN_SECURITY,HIGH,Cannot log in after resetting password.
787,24655,1887568,@SpotifyCares when will “Flame of Love” by Taemin come out?,MUSIC_CONTENT_AVAILABILITY,HIGH,Question about specific music release/availability.
788,9530,790567,Seriously @115888... why can you not keep your app in working order?,APP_TECHNICAL_ISSUE,HIGH,General app malfunction.
794,34141,2382575,@115888 where’s the iPhone X update. The app is horrible right now.,APP_TECHNICAL_ISSUE,HIGH,iPhone X app support/optimization problem.
797,8964,739487,@126761 @183932 Why is this not available in Germany? :/,MUSIC_CONTENT_AVAILABILITY,HIGH,Content/service availability in a country.
